iter	Logloss
369	0.04085169258
370	0.0406904797
371	0.04055371127
372	0.04035279515
373	0.04020189715
374	0.04007498773
375	0.03991867946
376	0.03980704454
377	0.03965533173
378	0.03949319923
379	0.03931452678
380	0.03919032118
381	0.03905387763
382	0.03884202569
383	0.03876143497
384	0.03864848745
385	0.03846552084
386	0.03829780516
387	0.03820149191
388	0.03815173317
389	0.03803377361
390	0.03788246427
391	0.0377664566
392	0.03764845251
393	0.0375216243
394	0.03738681301
395	0.03724976948
396	0.03715298202
397	0.03700637293
398	0.03692432288
399	0.03684417232
400	0.03674423564
401	0.03658868454
402	0.03648727019
403	0.03636928181
404	0.03625430642
405	0.03612818299
406	0.03596413529
407	0.03582411546
408	0.03562997462
409	0.03549849332
410	0.03538326117
411	0.03525814643
412	0.03513327274
413	0.03497641689
414	0.03491556513
415	0.03475588495
416	0.03464730231
417	0.03453234788
418	0.03440999461
419	0.03429296252
420	0.03417955126
421	0.03408020145
422	0.03398782604
423	0.03387604703
424	0.03376375974
425	0.03360932738
426	0.03342648129
427	0.03331512933
428	0.03320750561
429	0.03308806315
430	0.03300735191
431	0.03288298911
432	0.03277381174
433	0.03258783477
434	0.03248133764
435	0.03237744216
436	0.03223561193
437	0.03212562236
438	0.0320113989
439	0.03190432014
440	0.03176836915
441	0.031690291
442	0.03159834002
443	0.03149540346
444	0.03141890515
445	0.03130561441
446	0.03120359484
447	0.03112343379
448	0.03103836814
449	0.03097447196
450	0.03087074678
451	0.03079919763
452	0.03072171159
453	0.03059807977
454	0.0305281681
455	0.03040313983
456	0.03028650336
457	0.03019835661
458	0.03013201598
459	0.03005966773
460	0.02994260159
461	0.0298467154
462	0.02975843765
463	0.02964367185
464	0.02958547152
465	0.02949516852
466	0.02941224601
467	0.02936815954
468	0.02929196253
469	0.02923177101
470	0.02915599582
471	0.02907927482
472	0.02901422584
473	0.02891251543
474	0.02882439226
475	0.02874107151
476	0.02864166406
477	0.02854130818
478	0.02844729004
479	0.02834648614
480	0.02826144669
481	0.02814372555
482	0.02804294523
483	0.02795212871
484	0.02788248167
485	0.02775408671
486	0.02766588232
487	0.02756621549
488	0.02747325583
489	0.0274003993
490	0.0273127451
491	0.0272364302
492	0.02713341765
493	0.02706866736
494	0.02698303055
495	0.02693690834
496	0.02686014804
497	0.02675759923
498	0.02666589716
499	0.0266122032
500	0.02651027009
501	0.02643715156
502	0.026378029
503	0.02627646268
504	0.02617765259
505	0.02612372807
506	0.02606779664
507	0.02601093774
508	0.02594037108
509	0.02587502867
510	0.02580953954
511	0.02573382723
512	0.02568807969
513	0.02562134868
514	0.02554848954
515	0.02546099254
516	0.02538186901
517	0.02529123065
518	0.02521448607
519	0.02512713841
520	0.02505262081
521	0.0249805005
522	0.0249076204
523	0.02482481841
524	0.02472073953
525	0.02464169722
526	0.02458804256
527	0.02452306433
528	0.02444942705
529	0.02436679798
530	0.02427179735
531	0.02422136265
532	0.02414813932
533	0.02410631389
534	0.02402574413
535	0.02395236623
536	0.02389603919
537	0.02383336392
538	0.02376134055
539	0.02368949796
540	0.02362612316
541	0.02353616337
542	0.0234839628
543	0.02341532969
544	0.0233640173
545	0.02330672086
546	0.02327161831
547	0.02323151683
548	0.02317257504
549	0.02311568732
550	0.02304267883
551	0.02301058664
552	0.0229476782
553	0.02288932591
554	0.02283609306
555	0.0228005818
556	0.02272494285
557	0.0226750531
558	0.02261136652
559	0.02254973401
560	0.02247249687
561	0.02242760606
562	0.02239339954
563	0.02234111513
564	0.022280397
565	0.02223504769
566	0.02218452391
567	0.02209914386
568	0.02203476298
569	0.02197642903
570	0.02191528252
571	0.02186064668
572	0.02180151363
573	0.02172481359
574	0.02166898565
575	0.02160440958
576	0.0215451272
577	0.02148547015
578	0.02143736593
579	0.02138095898
580	0.02133671792
581	0.02128392523
582	0.02124322902
583	0.0211799708
584	0.02111646107
585	0.02106236364
586	0.02101663705
587	0.02097247721
588	0.0209270231
589	0.02086355398
590	0.02082693184
591	0.02076075889
592	0.02070433229
593	0.02066820008
594	0.02062963391
595	0.02058534832
596	0.02054392112
597	0.02048698231
598	0.02043711746
599	0.02039590511
600	0.0203273637
601	0.02028649849
602	0.02021897625
603	0.02016572114
604	0.02009923379
605	0.02004186138
606	0.0199962147
607	0.01992948501
608	0.01989802423
609	0.01984613806
610	0.01978644041
611	0.01974520971
612	0.01969194805
613	0.01965102783
614	0.01961255598
615	0.0195289431
616	0.01946769442
617	0.01940313538
618	0.01936107939
619	0.01932071067
620	0.01927318678
621	0.01922786891
622	0.01917713029
623	0.01912867368
624	0.01909112144
625	0.01905395172
626	0.01900043592
627	0.01894334253
628	0.01889661118
629	0.01885829129
630	0.01880711776
631	0.01875269544
632	0.01870097302
633	0.01865501194
634	0.01860145553
635	0.01853387958
636	0.01848702378
637	0.01843858027
638	0.01839868446
639	0.01835017545
640	0.01830703479
641	0.01826126759
642	0.01823274775
643	0.01819578763
644	0.01813800256
645	0.01808622905
646	0.01802860512
647	0.01799725176
648	0.01795168237
649	0.01791180752
650	0.01786309546
651	0.01783733578
652	0.01781649642
653	0.01777933587
654	0.0177538277
655	0.01769579243
656	0.01767799487
657	0.01763708513
658	0.01759774999
659	0.01756888039
660	0.0175248057
661	0.01747655738
662	0.01744604242
663	0.01739819626
664	0.01737370858
665	0.01731750467
666	0.01729401913
667	0.01725662934
668	0.01722306734
669	0.01719121881
670	0.01715919212
671	0.0171186662
672	0.01707618315
673	0.01705198236
674	0.01700880501
675	0.01697646917
676	0.01694277617
677	0.01690442484
678	0.01685847555
679	0.01682696238
680	0.01680002239
681	0.01677295926
682	0.01673535462
683	0.01670027696
684	0.01665704591
685	0.01662329789
686	0.01657709578
687	0.01653630393
688	0.01649720066
689	0.01644389184
690	0.01640857314
691	0.01637500721
692	0.01633110675
693	0.01627151521
694	0.0162317386
695	0.01619241526
696	0.01616055887
697	0.01612005391
698	0.01608178904
699	0.01604771483
700	0.01602325728
701	0.01598812198
702	0.01595559356
703	0.01592355246
704	0.01588254447
705	0.01585226007
706	0.01582193375
707	0.01579714345
708	0.01577038555
709	0.01574830302
710	0.01569891238
711	0.01567767479
712	0.0156453992
713	0.01561427116
714	0.01558848659
715	0.01556103046
716	0.01551508904
717	0.01548567971
718	0.01545704328
719	0.01542228395
720	0.01538739886
721	0.01535036538
722	0.01531083505
723	0.01527674513
724	0.01524798425
725	0.01521130185
726	0.01517386751
727	0.01513987976
728	0.01511536064
729	0.0150674909
730	0.01504468787
731	0.01500890674
732	0.01497011918
733	0.01495271987
734	0.01490489467
735	0.01487826253
736	0.01484828205
737	0.01482384807
738	0.0147971989
739	0.01478097334
740	0.01474808861
741	0.01473063034
742	0.01467835772
743	0.01464251896
744	0.01460140354
745	0.01456161908
746	0.01453350402
747	0.01451268432
748	0.01447863631
749	0.01446114792
750	0.01441865701
751	0.0143947038
752	0.01437549801
753	0.01435933663
754	0.01432740557
755	0.01429603781
756	0.01426010079
757	0.01421618724
758	0.01417850138
759	0.01414560355
760	0.01411693437
761	0.0140854081
762	0.0140650613
763	0.01403258659
764	0.01401346332
765	0.0139878163
766	0.01396336529
767	0.01393082378
768	0.01390892726
769	0.01387343564
770	0.01385187579
771	0.01383738334
772	0.013807395
773	0.01376379715
774	0.01373853002
775	0.01371659944
776	0.01369570114
777	0.01364949247
778	0.01361445673
779	0.01358433084
780	0.0135536875
781	0.01352960199
782	0.01349407762
783	0.01347325529
784	0.01343502055
785	0.01342677022
786	0.01340859277
787	0.01337861491
788	0.01334415687
789	0.01332590344
790	0.01329725784
791	0.01327769311
792	0.01323812611
793	0.01321430259
794	0.01318565044
795	0.01315494684
796	0.01312107306
797	0.01310308425
798	0.01307732325
799	0.01305437874
800	0.01303263549
801	0.01300302574
802	0.01298346624
803	0.0129542508
804	0.01292741561
805	0.01290540643
806	0.01288587182
807	0.01285874975
808	0.01283187657
809	0.0128133428
810	0.01277823501
811	0.01275078805
812	0.0127336468
813	0.01270589593
814	0.01268872062
815	0.01266104572
816	0.01263647813
817	0.01260304189
818	0.01257171736
819	0.01254157444
820	0.01251370304
821	0.01248475352
822	0.01245862311
823	0.01243378042
824	0.01240741683
825	0.01237484911
826	0.01234894532
827	0.01232608334
828	0.01229512822
829	0.01227206188
830	0.01224625897
831	0.01222030409
832	0.01220056251
833	0.01217948211
834	0.01215463156
835	0.01212237169
836	0.01210340301
837	0.01207920221
838	0.0120605715
839	0.01203361579
840	0.01202161103
841	0.01198952539
842	0.01196990694
843	0.01194459265
844	0.01192388299
845	0.01189710544
846	0.01187179639
847	0.01185553414
848	0.01182987926
849	0.01180842683
850	0.01179943897
851	0.01177754507
852	0.01175318445
853	0.01172892602
854	0.01171092542
855	0.01168800972
856	0.01167260683
857	0.0116542355
858	0.01162261229
859	0.01159498325
860	0.01157023619
861	0.01154224951
862	0.0115246275
863	0.01151009968
864	0.01149276587
865	0.01147313563
866	0.01145312288
867	0.01142670296
868	0.01140215109
869	0.01137270508
870	0.01135761135
871	0.01133401446
872	0.01130965909
873	0.01130158561
874	0.01128004671
875	0.0112522382
876	0.01122396857
877	0.01119757747
878	0.01116889126
879	0.01113620957
880	0.01111798496
881	0.01108505307
882	0.01106449798
883	0.01105123562
884	0.01102615975
885	0.01100959621
886	0.01098609364
887	0.01096630686
888	0.01094712268
889	0.01092260814
890	0.01090635179
891	0.01088541026
892	0.01086913884
893	0.01084862895
894	0.01082372403
895	0.01079721569
896	0.01078140343
897	0.01076167232
898	0.01074822132
899	0.01072966266
900	0.01070038303
901	0.01068432776
902	0.01066439885
903	0.01064332566
904	0.01061415476
905	0.0106019083
906	0.01058531528
907	0.01056418183
908	0.01053534628
909	0.01051160595
910	0.01048744904
911	0.01046571889
912	0.01044540484
913	0.01042723263
914	0.01041763628
915	0.01040310126
916	0.0103875903
917	0.01036304039
918	0.01034929202
919	0.0103340031
920	0.01030949839
921	0.01029006465
922	0.01026395651
923	0.01024399616
924	0.01022235443
925	0.01020875606
926	0.01018069734
927	0.0101584386
928	0.01014007055
929	0.01011016998
930	0.0100873617
931	0.01007395
932	0.01005471801
933	0.01003173288
934	0.01000985601
935	0.009988952469
936	0.009971242685
937	0.009947011759
938	0.009934789532
939	0.009915882415
940	0.009898052111
941	0.009872107715
942	0.009843173918
943	0.009819122461
944	0.009802189502
945	0.009792696644
946	0.00977070515
947	0.009750715324
948	0.009731622843
949	0.009710161896
950	0.009691556731
951	0.009672372551
952	0.009658092981
953	0.009636033367
954	0.009624092788
955	0.009603914979
956	0.009586689891
957	0.009576344883
958	0.009560645937
959	0.009546654565
960	0.009528857011
961	0.009518314194
962	0.009501030157
963	0.00948715603
964	0.009468776839
965	0.009451562232
966	0.0094427021
967	0.009424852801
968	0.009413631408
969	0.009390987538
970	0.009369893388
971	0.009357707841
972	0.009337932199
973	0.009319881161
974	0.009306899139
975	0.009288385674
976	0.009268148915
977	0.009254044884
978	0.009241317
979	0.009226564523
980	0.009210934351
981	0.009193776728
982	0.009180657811
983	0.00916653413
984	0.009151308746
985	0.009139599381
986	0.009122498743
987	0.0091078491
988	0.009092849035
989	0.009073734938
990	0.009065257324
991	0.009045815075
992	0.009025962798
993	0.009006629278
994	0.008989655055
995	0.008975220251
996	0.008961298964
997	0.008946089954
998	0.008928800677
999	0.008903353424
